ano,vtotal,areatotal,tempano,tempanodp,precano,precanodp,munic
1990,5728475.998,1250370,20.34193874,3.873648269,1212.821166,7.637946463,3549706
1991,2822501.573,2549745,20.75687354,2.465625821,1701.11703,10.79504885,3549706
1992,3013309.712,1441242,19.60766707,2.24038999,1602.580511,11.54339992,3549706
1993,5470734.67,1643202,19.90911628,2.826416962,1330.989542,8.701437196,3549706
1994,5918880.344,1354914,19.87912654,3.362910092,1424.977222,11.69140272,3549706
1995,6933694.305,1342539,20.48198247,2.518017819,1767.701934,11.93566259,3549706
1996,4426350.767,1135035,19.95724843,3.096848619,1736.090098,9.994225809,3549706
1997,5483520.502,1124640,20.73523668,3.063977975,1369.320348,8.954813701,3549706
1998,6683978.145,1372140,20.47588354,3.082317397,1325.59938,9.190185877,3549706
1999,6200944.605,1500840,20.05795226,2.874683233,1118.423042,8.358620164,3549706
2000,6230239.556,1031778,20.81992112,2.853934208,1699.998528,12.54402043,3549706
2001,4406051.095,1060290,20.36597215,2.742721628,1558.09457,10.0547607,3549706
2002,5638205.621,964557,20.71543943,2.868716823,982.3473251,8.308281021,3549706
2003,4307354.136,1006137,20.38154717,3.269875264,1332.126486,9.788370559,3549706
2004,6406212.008,853776,20.09805804,3.168643638,1777.211724,12.45542295,3549706
2005,4777344,939609,20.34527539,2.717304856,1369.917239,9.782195208,3549706
2006,5297179.557,935055,20.19211487,2.931895189,1095.441596,7.783563525,3549706
2007,4564610.009,778239,20.77926864,3.132335946,1366.092494,10.90235806,3549706
2008,4023971.682,809424,20.07594045,2.707530497,1262.253443,10.00303,3549706
2009,3671586.183,809424,20.58427047,2.845479142,2636.012196,19.4820085,3549706
2010,3052959.927,920304,20.41237337,2.931213499,1427.301731,8.927327737,3549706
2011,1931405.259,800217,20.19149521,2.956621291,1576.398154,11.27156179,3549706
2012,7838686.036,1167705,19.77392817,3.123107019,1354.673522,8.89741163,3549706
2013,3068236.954,876645,19.22129674,3.0221356,1454.286175,10.41645153,3549706
2014,2466541.04,876645,20.28133098,3.359844861,971.6716383,7.793055102,3549706
1990,3167062.232,1899414,23.17250286,3.637171015,1388.531049,8.891385088,3549805
1991,3964393.5,1912482,23.12014584,2.607845483,1603.38504,11.34268924,3549805
1992,4352922.73,1744479,23.19179694,2.417190786,1357.08617,8.602843204,3549805
1993,6514826.859,1394910,23.44384276,3.142249948,1180.796105,7.969942263,3549805
1994,4744520.941,1279971,24.01895645,3.150469672,1363.010344,9.912814818,3549805
1995,1646383.074,1107513,23.83678258,2.578472147,1479.130659,9.864146091,3549805
1996,1827169.906,1210275,23.3234656,3.189043829,1380.136975,8.862801944,3549805
1997,1664581.454,1116225,23.73818941,3.055509133,1490.209347,10.91460616,3549805
1998,1922173.142,1020987,23.77229536,3.052026206,1619.235798,11.42877438,3549805
1999,1611002.308,986634,23.67129629,3.035861504,1249.271074,9.527372625,3549805
2000,1087015.148,678843,23.68503889,3.302097698,1653.575059,11.4699209,3549805
2001,2023597.195,754380,23.86480987,3.077274235,1195.722892,8.825390976,3549805
2002,1898676.452,488268,24.71888325,2.951911943,1191.18392,8.680022745,3549805
2003,1155915.924,504801,23.73612486,2.903244938,1331.122218,8.315560483,3549805
2004,1555833.909,562518,23.49400285,3.21050347,1321.677015,9.863360961,3549805
2005,1950498,635085,24.08040139,2.823473855,1368.967052,10.56071106,3549805
2006,1897295.393,542025,23.77300046,2.764207623,1448.078706,9.400657561,3549805
2007,2562334.155,896247,24.35025204,3.007128036,1402.75319,11.8236866,3549805
2008,2182711.247,839223,23.51677012,2.662897732,1602.736732,11.80496034,3549805
2009,2676462.808,1163448,23.36301802,2.860286012,1699.740646,10.23749135,3549805
2010,2935184.323,1196712,23.766314,2.851600077,1230.180499,8.678611069,3549805
2011,3959169.752,1197504,23.07631035,2.772121107,1547.347796,10.04974031,3549805
2012,3027761.063,1173348,23.94183226,3.011861351,1407.189091,8.755375218,3549805
2013,3023443.635,1171764,22.63809328,2.880742373,1519.60141,10.30505465,3549805
2014,2440088.194,1133451,23.62236396,2.87464752,1201.363992,8.692943874,3549805
1990,248649.5496,342540,17.41199018,3.896669693,1070.952906,7.382202122,3549904
1991,286097.5508,382140,17.22823284,3.003323367,1393.041487,11.74360579,3549904
1992,473805.8352,481239,18.1212886,2.862571551,1133.233064,7.708217635,3549904
1993,358546.303,426888,18.97825784,3.266327106,1370.054762,8.445176966,3549904
1994,508966.8983,473121,19.18674486,3.53753668,1272.397545,9.69922285,3549904
1995,644419.1298,345609,19.90377207,2.958181648,1667.973358,11.28265495,3549904
1996,622497.3931,422928,20.11703076,3.615947051,1642.156242,10.27895482,3549904
1997,560941.5979,414909,20.62065936,3.260857485,1309.0403,8.800754713,3549904
1998,556812.4154,323136,20.68309814,3.449140224,1191.585647,8.132356943,3549904
1999,338948.1099,208692,20.03849216,3.400112296,1037.810995,7.516937314,3549904
2000,227044.0268,197901,20.33260607,3.52638716,1493.94326,10.22642463,3549904
2001,642951.5969,101772,20.81767049,3.181538887,1601.142674,11.25957519,3549904
2002,357455.8165,64053,21.35948993,3.087748983,1397.975125,8.88735414,3549904
2003,428385.5805,144243,20.64327717,3.440300885,1307.658012,9.531192473,3549904
2004,399880.1365,139095,20.03047043,3.193579933,1250.33953,5.901054764,3549904
2005,345312,144738,20.7382705,2.937379388,1168.819402,5.621178969,3549904
2006,481679.2474,144243,20.51508216,3.266804543,1278.000312,6.895428002,3549904
2007,810601.2378,165033,20.75374442,3.44528564,1091.113373,6.088694804,3549904
2008,396066.8552,138600,20.07262582,2.916426844,1381.185834,7.149248101,3549904
2009,,101970,19.45680016,3.362557952,1729.265178,8.464539945,3549904
2010,,101970,19.09580572,3.419667232,1243.153678,7.67388855,3549904
2011,336153.4721,108405,19.99666696,3.452900785,1269.025791,8.16606769,3549904
2012,199511.6356,56133,19.70169168,3.550712603,1291.89646,7.000585723,3549904
2013,74567.70159,46233,20.57286115,3.213401586,1326.860347,7.395738382,3549904
2014,21720.22729,15543,21.07564555,3.575783063,872.8049944,5.726023863,3549904
1990,109145.9151,263043,16.23038819,3.853329308,1053.901586,6.876902345,3550001
1991,78667.30337,196713,15.96386811,3.086510493,1509.765515,10.03386416,3550001
1992,131018.9901,107316,17.44183373,3.123951212,1189.549408,8.274892501,3550001
1993,94298.19799,105831,19.32239842,3.277779262,1174.350752,8.052707432,3550001
1994,102143.5862,128106,19.54510696,3.545940582,1025.912842,7.472879194,3550001
1995,129762.2163,134244,20.09079164,3.003715683,1574.237105,9.458960992,3550001
1996,,64350,20.3110192,3.660922724,1457.794537,9.629578958,3550001
1997,56537.9167,38214,20.7689235,3.34051354,1169.558208,7.490322246,3550001
1998,74676.87241,85635,20.85921234,3.445518041,1287.778947,7.813024995,3550001
1999,130880.9533,91971,20.12761192,3.363600178,1261.441119,9.216740396,3550001
2000,241461.8323,83259,20.41589346,3.557201897,1610.550913,10.23795375,3550001
2001,80716.29432,87417,20.79316557,3.150603286,1235.446565,7.964428612,3550001
2002,109719.6984,80784,21.32680073,3.024101328,1075.262199,6.538997083,3550001
2003,321358.0282,79794,20.64093133,3.454354675,946.3066083,6.192785574,3550001
2004,170100.9338,77814,20.06131728,3.265173976,1274.475124,7.816332166,3550001
2005,211464,40689,20.72509563,3.017688564,1090.791597,6.964836997,3550001
2006,213405.9728,45540,20.51368976,3.341535721,1380.892548,9.484337852,3550001
2007,86301.1188,72864,20.71791392,3.47779968,1045.65946,7.461876679,3550001
2008,159987.2004,38214,20.06368309,2.934569873,1179.781144,7.489164651,3550001
2009,145976.8708,38214,19.61960384,3.389286986,1661.560059,10.49320478,3550001
2010,,100485,19.2236285,3.401221611,1144.995646,7.998342664,3550001
2011,,117315,20.10439825,3.412345807,1348.824775,8.615140814,3550001
2012,,10395,19.82841807,3.556302452,1270.521145,7.820656582,3550001
2013,,3960,20.68725254,3.146583637,1043.447279,7.30231176,3550001
2014,,1980,21.20277985,3.454994639,693.4315068,5.619271417,3550001
1990,5560223.125,3528756,21.16831294,3.853418022,1550.905065,9.493346474,3550100
1991,3255566.438,3586374,21.17055877,2.721058647,1854.681177,12.46423274,3550100
1992,11480144.96,3484404,21.37078157,2.48558194,1537.827288,10.91322934,3550100
1993,8625423.526,3733884,20.97030031,3.251295048,1704.698493,10.9746462,3550100
1994,7314648.13,3562614,21.17488419,3.324676593,1340.107986,9.606028921,3550100
1995,7894134.34,3697353,21.40963967,2.661809216,1563.710476,9.745576888,3550100
1996,9194191.935,4207401,21.06160321,3.234285175,1397.351216,10.93837432,3550100
1997,7124763.63,3180969,21.39165678,3.133128883,1719.225658,12.25971123,3550100
1998,6594493.279,3040191,21.1931348,3.170935805,1713.083682,10.9019695,3550100
1999,4915946.136,3163545,21.05560252,3.228394323,1086.513143,7.441750457,3550100
2000,6809281.924,2974851,20.77326512,3.694288276,1178.416292,8.025779762,3550100
2001,8512525.649,3138894,20.75204314,3.410936732,1636.796044,10.46899075,3550100
2002,10175523.38,3428964,21.40458419,3.329583114,1388.754287,10.16759689,3550100
2003,10510454.45,3814470,20.99522568,3.049935565,1214.366369,9.493662036,3550100
2004,10163620.14,4148001,20.00167911,3.394733818,1133.476641,7.466982844,3550100
2005,12116115,3892779,20.55362627,3.024485861,1237.798527,8.765513842,3550100
2006,12236700.47,4126716,20.49900175,3.321597405,1250.961213,8.82763832,3550100
2007,17190823.28,4868523,20.94688399,3.425273507,1558.198723,10.69026832,3550100
2008,13887516.4,5119488,20.45770427,2.595935533,1198.104779,8.125060043,3550100
2009,12574854.25,5191857,20.59065384,3.378629802,1796.465513,9.997437214,3550100
2010,11120150.45,4704183,20.55518045,3.552216328,1465.438696,9.501025467,3550100
2011,9885002.893,4704381,21.10521851,3.182267711,1632.492542,10.93975513,3550100
2012,13087103.33,4440744,21.20812969,3.278306913,1877.509946,10.4284263,3550100
2013,12165496.55,4434210,20.61269998,3.205479931,1690.31541,11.19459319,3550100
2014,11081201.64,4470840,22.25346944,3.081275607,1205.215808,8.27801493,3550100
1990,3918648.255,975150,20.66612389,4.135642717,1473.697289,9.22498997,3550209
1991,1383303.84,939807,20.30450507,3.070936773,1570.195647,11.09513674,3550209
1992,2211044.563,714087,20.35231311,3.313895892,1317.127093,8.34340151,3550209
1993,9934248.444,594297,20.2216142,3.518033123,1266.549173,7.882375825,3550209
1994,4536926.262,796752,20.34474612,3.508826113,1086.975843,8.725966047,3550209
1995,6645422.55,949113,20.67978756,3.138339789,1405.206416,8.395840035,3550209
1996,2337978.171,763488,20.21216394,3.620747936,1351.065948,8.295718428,3550209
1997,5079866.073,679437,20.39188413,3.21212431,1563.984464,11.72251969,3550209
1998,7762573.313,686664,20.77964768,3.451550291,1443.861939,8.483192112,3550209
1999,10187619.99,772497,20.21829526,3.578803354,1111.139324,8.087174902,3550209
2000,7593960.061,907632,20.36286406,3.671923286,1061.073327,7.67837944,3550209
2001,16750615.9,991683,20.85665476,3.404458849,1528.855141,10.95536984,3550209
2002,6990520.477,971487,21.52215897,3.250218939,1133.379113,8.532926295,3550209
2003,8676666.76,1571922,20.74058879,3.400533597,1051.953129,7.947143913,3550209
2004,8668536.56,1333926,20.19109007,3.175847835,1001.022864,7.91924715,3550209
2005,11842677,1691019,20.86951793,2.915018081,1329.196602,11.4218043,3550209
2006,11802433.73,1700523,20.78341358,3.304052893,1275.707437,10.33250694,3550209
2007,13789660.23,2072862,21.18429891,3.426287105,1039.546054,7.682038998,3550209
2008,9647171.881,1537470,20.37033816,2.864916274,919.0312683,7.036781124,3550209
2009,9265384.645,1280070,20.97304004,3.327477113,1566.198008,11.04817482,3550209
2010,9457848.623,1435005,20.950273,3.392422998,1172.037992,7.776005591,3550209
2011,12091460.52,1751013,20.79076576,3.549818386,974.6302952,7.112835348,3550209
2012,12386347.38,1207998,21.42172136,3.331659028,1209.862585,9.041807491,3550209
2013,10598995.14,1886346,20.80358221,3.302805065,1275.170324,10.0915629,3550209
2014,10767155.06,1809819,21.82424356,3.536739191,964.7340783,8.396737725,3550209
1990,17101.85709,5148,19.98091185,4.1778429,1594.292924,9.110041274,3550308
1991,18357.61851,7326,19.78768789,3.063760084,1967.601742,12.30891216,3550308
1992,75687.36299,13959,19.83824166,3.24195531,1369.167697,9.281456097,3550308
1993,,0,20.0699936,3.568221065,1343.786647,7.954529322,3550308
1994,,5940,20.1846608,3.611367854,1333.326047,8.661296396,3550308
1995,533023.2579,93951,20.36565465,3.134726581,1739.093036,10.17934923,3550308
1996,121145.2364,15444,19.84950044,3.594605038,1944.500648,11.26435086,3550308
1997,62125.9666,10197,20.40719228,3.270888995,1383.254053,8.357482711,3550308
1998,91236.34945,16236,20.39803029,3.576112665,1312.527571,7.993453127,3550308
1999,,7920,19.7788841,3.587589598,1110.011097,7.700980967,3550308
2000,826620.8444,67320,19.9841212,3.591129092,1615.115394,10.28876542,3550308
2001,,2079,20.69600063,3.348069306,1538.535569,9.757145549,3550308
2002,,0,21.21616822,3.277276451,1534.405024,9.709908853,3550308
2003,,0,20.43171536,3.54092356,999.035323,6.433803013,3550308
2004,,0,19.7324897,3.198515799,1642.946662,9.159632035,3550308
2005,,0,20.4851461,3.018147823,1697.834287,11.72658923,3550308
2006,,0,20.40192701,3.341236653,1738.649666,10.55211642,3550308
2007,,0,20.73285618,3.456183091,1562.666666,10.26268996,3550308
2008,,0,19.96539231,3.051830649,1648.923181,9.844085443,3550308
2009,,0,20.6021624,3.355761389,1998.905455,11.65247143,3550308
2010,,0,20.45143802,3.510664231,1986.947227,11.01162718,3550308
2011,,0,20.1653759,3.584352566,1645.055336,10.49911318,3550308
2012,,891,20.85963672,3.279719698,1747.816808,9.966415649,3550308
2013,,2574,20.24054228,3.391808203,1521.913828,8.423956217,3550308
2014,50913.00983,8613,21.17390907,3.593708761,1125.098363,7.237807202,3550308
1990,2267296.011,1613304,20.71340523,3.894008682,1413.585448,8.921426674,3550407
1991,1424021.126,1553013,20.58012158,2.744737729,1709.623951,10.88329271,3550407
1992,3577467.842,1522818,20.48476883,2.362859565,1474.318934,10.13222454,3550407
1993,3034422.359,1489554,20.08560594,3.216487021,1430.078018,9.056754932,3550407
1994,3189798.279,1511631,20.20280145,3.44607292,1365.005115,10.26007047,3550407
1995,3156416.004,1506780,20.69619004,2.57867312,1828.765685,12.86924618,3550407
1996,3358167.364,1502028,20.24648745,3.258308909,1417.173108,10.27172601,3550407
1997,3040885.275,1475793,20.64964112,3.12481493,1305.231794,10.04542531,3550407
1998,3052516.676,1545093,20.93429848,3.1062593,1359.360597,10.193758,3550407
1999,2642868.383,1551627,20.74275789,3.184626067,1421.833082,11.63126856,3550407
2000,2662633.703,1250469,20.74239496,3.294374995,1534.729567,12.25664308,3550407
2001,2711141.237,1227600,20.94550528,2.984480412,1338.496535,8.013875743,3550407
2002,2848350.212,1245123,21.44544493,2.983345077,1420.687482,9.007680008,3550407
2003,2609783.335,1215423,20.94022021,2.983142542,1423.585842,8.241658425,3550407
2004,2890465.133,1325115,20.07009959,3.185776052,1665.31949,9.384700567,3550407
2005,3589740,1385505,20.74205144,2.756139586,1326.190204,7.869360522,3550407
2006,4120415.089,1177803,20.77597695,2.978852773,1390.132936,7.339225725,3550407
2007,5751250.392,2090781,21.08932247,3.205057228,1527.63568,10.3453779,3550407
2008,3690081.854,1503810,20.58591044,2.659030621,1132.387912,5.50785623,3550407
2009,3237692.135,1865160,20.84996709,3.112590934,1550.606665,7.805803583,3550407
2010,4829822.643,1878624,20.93011209,3.154729292,1342.421734,7.661706287,3550407
2011,5870900.586,1924659,20.97356388,3.124414757,1784.151622,11.46480334,3550407
2012,3517768.52,1526778,21.29547609,3.183829133,1584.967517,9.529460151,3550407
2013,3146704.309,1583505,20.63112315,3.076546419,1453.528982,8.21685045,3550407
2014,2300052.509,1623105,21.89330911,3.162864917,1113.075827,6.53541208,3550407
1990,858191.8717,1149588,22.13741628,4.229378246,1357.931701,9.830134156,3550506
1991,927587.7543,1180278,22.34468739,2.956650109,1444.115142,11.19129183,3550506
1992,1434916.318,1181961,22.08229812,3.097458989,1196.441354,8.309673779,3550506
1993,1571396.769,1274823,22.1692672,3.402358071,1460.219558,10.47914524,3550506
1994,1130583.58,1464111,22.88069359,3.404646399,1284.127631,9.572590367,3550506
1995,2761140.33,1330263,22.68735062,2.918602397,1456.579289,9.569906438,3550506
1996,2203630.067,1275714,22.45376285,3.264848013,1374.173791,9.324920375,3550506
1997,2011040.549,1397385,22.60350289,3.19703665,1439.748312,10.10507648,3550506
1998,2215307.731,1475694,22.53445239,3.357955502,1288.835508,9.288379436,3550506
1999,1758343.259,1498167,22.37492153,3.289191765,1091.594597,9.39391221,3550506
2000,2457871.739,1267002,21.68853831,3.829448042,1207.765526,9.397126024,3550506
2001,2772273.905,1390653,21.6084101,3.448050768,1391.314029,9.108120402,3550506
2002,3016564.714,1257993,22.19236321,3.428646918,1120.562878,8.764899561,3550506
2003,2737371.927,1582119,22.03487716,3.207054951,1286.616132,9.170671045,3550506
2004,2466106.186,1530243,20.80661762,3.536566427,1070.190054,9.009812031,3550506
2005,2947428,1631421,21.27938509,3.117949937,1263.456236,9.908259444,3550506
2006,2916316.368,1613502,21.32904065,3.378639302,1208.348382,9.938111071,3550506
2007,3011639.355,1442034,21.76862479,3.474701512,1147.486634,8.415487516,3550506
2008,2530918.684,1290663,21.60594253,2.617150654,965.8860497,8.515455038,3550506
2009,3112558.619,1886544,21.56235586,3.626948419,1787.76835,12.76471601,3550506
2010,3388898.034,1946340,21.17486251,3.54007845,1264.723572,10.69666948,3550506
2011,3560032.145,1957032,21.97910868,3.314124838,1208.734992,7.723592091,3550506
2012,5867992.655,2614590,21.68740092,3.603565577,1769.488492,12.69531614,3550506
2013,5686590.891,2659635,21.11659546,3.315014884,1972.781096,16.20087096,3550506
2014,6801420.162,2676267,22.59736663,3.261274717,1112.379603,8.830203852,3550506
1990,1485463.375,162756,20.55184508,4.138801212,1199.081709,7.894904691,3550605
